Year,Month,Timestamp,Temperature_C,pH,Dissolved_oxygen_mg_L,Turbidity (NTU),Fish_length
2025,3,12:30:00,27.78,7.49,4.44,3.3,7.60
2025,3,13:00:00,28.01,7.42,4.55,3.3,7.62
2025,3,13:30:00,28.71,7.45,4.91,3.3,7.61
2025,3,14:00:00,28.79,7.29,5.01,3.3,7.62
2025,3,14:30:00,29.09,7.44,5.88,3.3,7.62
2025,3,15:00:00,28.98,7.46,5.88,3.3,7.61
2025,3,15:30:00,29.08,7.42,6.39,3.3,7.62
2025,3,16:00:00,28.88,7.41,6.51,3.3,7.60
2025,3,16:30:00,28.39,7.44,7.01,3.3,7.61
2025,3,17:00:00,27.99,7.36,7.35,3.3,7.62
2025,3,17:30:00,27.73,7.41,7.44,3.3,7.61
2025,3,18:00:00,26.94,7.33,7.87,3.3,7.62
2025,3,18:30:00,26.56,7.43,7.51,3.3,7.61
2025,3,19:00:00,25.73,7.52,7.21,3.3,7.61
2025,3,19:30:00,25.38,7.44,7.13,3.3,7.62
2025,3,20:00:00,25.41,7.38,7.05,3.3,7.61
2025,3,20:30:00,25.11,7.44,6.45,3.3,7.61
2025,3,21:00:00,25.25,7.41,6.11,3.3,7.62
2025,3,21:30:00,25.16,7.47,5.58,3.3,7.61
2025,3,22:00:00,25.17,7.5,5.26,3.3,7.61
2025,3,22:30:00,25.72,7.47,5.06,3.3,7.61
2025,3,23:00:00,25.75,7.43,4.66,3.3,7.61
2025,3,23:30:00,26.36,7.47,4.67,3.3,7.62
2025,3,00:00:00,26.92,7.42,4.45,3.3,7.63
2025,3,00:30:00,27.54,7.52,4.5,3.3,7.63
2025,3,01:00:00,27.96,7.52,5.46,3.3,7.63
2025,3,01:30:00,28.34,7.51,4.75,3.3,7.63
2025,3,02:00:00,28.75,7.46,5,3.3,7.64
2025,3,02:30:00,29.08,7.46,5.36,3.3,7.63
2025,3,03:00:00,28.94,7.57,5.82,3.3,7.62
2025,3,03:30:00,28.9,7.51,6.46,3.3,7.64
2025,3,04:00:00,28.98,7.55,6.91,3.3,7.64
2025,3,04:30:00,28.67,7.45,6.76,3.3,7.63
2025,3,05:00:00,27.94,7.62,7.48,3.3,7.63
2025,3,05:30:00,27.62,7.5,7.43,3.3,7.64
2025,3,06:00:00,27.11,7.42,7.68,3.3,7.63
2025,3,06:30:00,26.58,7.59,7.51,3.3,7.64
2025,3,07:00:00,25.95,7.64,7.1,3.3,7.63
2025,3,07:30:00,25.52,7.55,6.84,3.3,7.63
2025,3,08:00:00,25.31,7.59,6.92,3.3,7.65
2025,3,08:30:00,24.92,7.56,6.66,3.3,7.64
2025,3,09:00:00,25.14,7.57,5.57,3.3,7.64
2025,3,09:30:00,24.92,7.69,5.65,3.3,7.63
2025,3,10:00:00,25.24,7.63,5.38,3.3,7.63
2025,3,10:30:00,25.44,7.68,5.18,3.3,7.63
2025,3,11:00:00,26.11,7.73,4.5,3.3,7.63
2025,3,11:30:00,26.4,7.67,4.4,3.3,7.63
2025,3,12:00:00,27.13,7.77,4.68,3.3,7.68
2025,3,12:30:00,27.55,7.75,4.62,3.3,7.68
2025,3,13:00:00,27.9,7.68,4.49,3.3,7.68
2025,3,13:30:00,28.58,7.73,5.35,3.3,7.68
2025,3,14:00:00,28.73,7.63,5.07,3.3,7.69
2025,3,14:30:00,29.02,7.79,5.29,3.3,7.68
2025,3,15:00:00,29.01,7.75,6.14,3.3,7.68
2025,3,15:30:00,28.93,7.86,6.92,3.3,7.68
2025,3,16:00:00,29.05,7.76,7.04,3.3,7.68
2025,3,16:30:00,28.44,7.75,7.22,3.3,7.68
2025,3,17:00:00,28.07,7.79,7.39,3.3,7.68
2025,3,17:30:00,27.5,7.72,7.39,3.3,7.68
2025,3,18:00:00,26.74,7.85,7.37,3.3,7.68
2025,3,18:30:00,26.58,7.85,7.6,3.3,7.69
2025,3,19:00:00,25.94,7.8,7.04,3.3,7.68
2025,3,19:30:00,25.74,7.8,7.13,3.3,7.69
2025,3,20:00:00,25.46,7.93,6.81,3.3,7.68
2025,3,20:30:00,25.21,7.92,6.37,3.3,7.69
2025,3,21:00:00,24.95,7.92,6.25,3.3,7.68
2025,3,21:30:00,25.25,7.85,5.26,3.3,7.67
2025,3,22:00:00,25.34,7.91,5.23,3.3,7.68
2025,3,22:30:00,25.73,7.98,4.8,3.3,7.67
2025,3,23:00:00,25.96,7.99,4.51,3.3,7.68
2025,3,23:30:00,26.29,7.91,4.59,3.3,7.68
2025,3,00:00:00,26.98,7.99,4.41,3.3,7.73
2025,3,00:30:00,27.44,7.94,4.35,3.3,7.72
2025,3,01:00:00,27.84,8.01,4.59,3.3,7.72
2025,3,01:30:00,28.12,7.95,5.13,3.3,7.72
2025,3,02:00:00,28.81,7.92,5.64,3.3,7.73
2025,3,02:30:00,28.96,7.88,5.69,3.3,7.72
2025,3,03:00:00,29.3,8,5.96,3.3,7.72
2025,3,03:30:00,28.86,8.03,6.6,3.3,7.72
2025,3,04:00:00,28.85,8.02,7.05,3.3,7.71
2025,3,04:30:00,28.27,7.99,7.25,3.3,7.72
2025,3,05:00:00,28.03,8.02,7.63,3.3,7.73
2025,3,05:30:00,27.41,7.89,7.09,3.3,7.73
2025,3,06:00:00,27.02,7.98,7.6,3.3,7.73
2025,3,06:30:00,26.32,8.05,7.54,3.3,7.72
2025,3,07:00:00,26.15,7.89,7.08,3.3,7.72
2025,3,07:30:00,25.62,7.96,6.58,3.3,7.72
2025,3,08:00:00,25.1,8.03,6.85,3.3,7.72
2025,3,08:30:00,25.1,7.98,6.62,3.3,7.73
2025,3,09:00:00,24.99,7.97,5.96,3.3,7.72
2025,3,09:30:00,24.93,7.97,5.52,3.3,7.72
2025,3,10:00:00,25.28,7.99,5.22,3.3,7.73
2025,3,10:30:00,25.34,7.96,4.71,3.3,7.73
2025,3,11:00:00,26.1,7.98,4.6,3.3,7.73
2025,3,11:30:00,26.44,8.08,4.84,3.3,7.73
2025,3,12:00:00,26.93,8.04,4.55,3.3,7.77
2025,3,12:30:00,27.51,8.02,4.3,3.3,7.77
2025,3,13:00:00,27.77,8.03,4.78,3.3,7.77
2025,3,13:30:00,28.3,7.92,5.25,3.3,7.77
2025,3,14:00:00,28.51,8.06,5.2,3.3,7.78
2025,3,14:30:00,28.96,7.91,5.79,3.3,7.77
2025,3,15:00:00,28.99,7.95,5.65,3.3,7.77
2025,3,15:30:00,28.91,7.98,6.12,3.3,7.76
2025,3,16:00:00,28.75,8.02,6.92,3.3,7.77
2025,3,16:30:00,28.18,8.01,6.58,3.3,7.77
2025,3,17:00:00,27.77,8.01,7.14,3.3,7.77
2025,3,17:30:00,27.6,7.92,7.78,3.3,7.77
2025,3,18:00:00,26.99,7.91,7.5,3.3,7.78
2025,3,18:30:00,26.38,7.93,7.21,3.3,7.76
2025,3,19:00:00,26.12,7.97,7.16,3.3,7.76
2025,3,19:30:00,25.78,7.89,6.89,3.3,7.77
2025,3,20:00:00,24.99,7.92,6.76,3.3,7.77
2025,3,20:30:00,25.23,7.9,6.35,3.3,7.77
2025,3,21:00:00,25.03,8,6.13,3.3,7.76
2025,3,21:30:00,25.09,7.91,5.16,3.3,7.77
2025,3,22:00:00,25.2,7.84,5.03,3.3,7.77
2025,3,22:30:00,25.29,7.88,5.02,3.3,7.77
2025,3,23:00:00,26.12,7.8,4.71,3.3,7.77
2025,3,23:30:00,26.72,7.83,4.55,3.3,7.77
2025,3,00:00:00,27.06,7.82,4.2,3.3,7.81
2025,3,00:30:00,27.57,7.79,4.25,3.3,7.82
2025,3,01:00:00,27.92,7.68,4.95,3.3,7.81
2025,3,01:30:00,28.74,7.8,4.59,3.3,7.81
2025,3,02:00:00,28.78,7.69,5.37,3.3,7.81
2025,3,02:30:00,28.95,7.73,5.22,3.3,7.81
2025,3,03:00:00,29.18,7.76,6.2,3.3,7.81
2025,3,03:30:00,29.16,7.74,6.67,3.3,7.81
2025,3,04:00:00,28.94,7.74,7.19,3.3,7.81
2025,3,04:30:00,28.48,7.72,7.59,3.3,7.80
2025,3,05:00:00,28.28,7.71,7.43,3.3,7.81
2025,3,05:30:00,27.57,7.78,7.51,3.3,7.80
2025,3,06:00:00,27.03,7.73,7.57,3.3,7.81
2025,3,06:30:00,26.41,7.7,7.24,3.3,7.80
2025,3,07:00:00,26.06,7.69,7.34,3.3,7.80
2025,3,07:30:00,25.69,7.61,7.07,3.3,7.82
2025,3,08:00:00,25.25,7.59,6.73,3.3,7.81
2025,3,08:30:00,24.98,7.6,6.22,3.3,7.81
2025,3,09:00:00,25.24,7.71,5.76,3.3,7.81
2025,3,09:30:00,24.86,7.69,5.81,3.3,7.81
2025,3,10:00:00,25.42,7.51,5.43,3.3,7.80
2025,3,10:30:00,25.72,7.62,5.29,3.3,7.81
2025,3,11:00:00,26.32,7.56,4.84,3.3,7.81
2025,3,11:30:00,26.3,7.61,4.7,3.3,7.80
2025,3,12:00:00,27.18,7.59,4,3.3,7.84
2025,3,12:30:00,27.57,7.57,5.02,3.3,7.83
2025,3,13:00:00,27.82,7.52,4.45,3.3,7.83
2025,3,13:30:00,28.26,7.51,4.96,3.3,7.83
2025,3,14:00:00,28.88,7.47,5.1,3.3,7.83
2025,3,14:30:00,28.87,7.57,5.82,3.3,7.84
2025,3,15:00:00,28.94,7.46,5.88,3.3,7.83
2025,3,15:30:00,28.98,7.55,6.42,3.3,7.85
2025,3,16:00:00,28.9,7.5,6.31,3.3,7.83
2025,3,16:30:00,28.32,7.52,6.86,3.3,7.83
2025,3,17:00:00,27.92,7.52,7.66,3.3,7.84
2025,3,17:30:00,27.49,7.5,7.54,3.3,7.83
2025,3,18:00:00,27.13,7.5,7.33,3.3,7.82
2025,3,18:30:00,26.25,7.43,7.6,3.3,7.83
2025,3,19:00:00,25.78,7.5,7.07,3.3,7.84
2025,3,19:30:00,25.57,7.37,6.91,3.3,7.82
2025,3,20:00:00,25.46,7.53,6.99,3.3,7.84
2025,3,20:30:00,25.12,7.44,6.72,3.3,7.84
2025,3,21:00:00,25.2,7.45,6.14,3.3,7.83
2025,3,21:30:00,25.17,7.47,5.12,3.3,7.83
2025,3,22:00:00,25.13,7.44,5.36,3.3,7.84
2025,3,22:30:00,25.76,7.47,5.14,3.3,7.84
2025,3,23:00:00,26.13,7.38,4.61,3.3,7.84
2025,3,23:30:00,26.38,7.48,4.43,3.3,7.83
2025,3,00:00:00,26.87,7.4,4.15,3.3,7.86
2025,3,00:30:00,27.52,7.28,4.5,3.3,7.86
2025,3,01:00:00,27.92,7.33,4.51,3.3,7.86
2025,3,01:30:00,28.51,7.35,4.76,3.3,7.85
2025,3,02:00:00,28.96,7.35,5.43,3.3,7.85
2025,3,02:30:00,29.02,7.46,5.82,3.3,7.86
2025,3,03:00:00,29.31,7.48,6.3,3.3,7.85
2025,3,03:30:00,28.89,7.39,6.31,3.3,7.86
2025,3,04:00:00,29,7.43,6.99,3.3,7.85
2025,3,04:30:00,28.23,7.47,7.04,3.3,7.86
2025,3,05:00:00,27.74,7.39,7.34,3.3,7.85
2025,3,05:30:00,27.57,7.45,7.29,3.3,7.86
2025,3,06:00:00,26.94,7.49,7.24,3.3,7.85
2025,3,06:30:00,26.49,7.44,7.41,3.3,7.86
2025,3,07:00:00,25.91,7.35,7.4,3.3,7.86
2025,3,07:30:00,25.59,7.48,7.09,3.3,7.86
2025,3,08:00:00,25.14,7.44,6.52,3.3,7.85
2025,3,08:30:00,25.08,7.41,6.76,3.3,7.85
2025,3,09:00:00,25.01,7.31,6.07,3.3,7.85
2025,3,09:30:00,25.18,7.45,5.95,3.3,7.85
2025,3,10:00:00,25.46,7.43,5.08,3.3,7.85
2025,3,10:30:00,25.44,7.46,5.07,3.3,7.85
2025,3,11:00:00,25.91,7.41,4.54,3.3,7.86
2025,3,11:30:00,26.38,7.44,4.19,3.3,7.86
2025,3,12:00:00,27.04,7.49,4.2,3.3,7.87
2025,3,12:30:00,27.63,7.4,4.59,3.3,7.88
2025,3,13:00:00,27.88,7.46,4.45,3.3,7.88
2025,3,13:30:00,28.55,7.59,4.94,3.3,7.88
2025,3,14:00:00,28.79,7.53,5,3.3,7.88
2025,3,14:30:00,29.1,7.44,5.8,3.3,7.88
2025,3,15:00:00,28.94,7.56,6.11,3.3,7.87
2025,3,15:30:00,29.09,7.55,6.3,3.3,7.89
2025,3,16:00:00,28.64,7.59,6.49,3.3,7.88
2025,3,16:30:00,28.44,7.5,7.16,3.3,7.87
2025,3,17:00:00,27.96,7.52,7.11,3.3,7.88
2025,3,17:30:00,27.55,7.55,7.11,3.3,7.89
2025,3,18:00:00,26.82,7.54,7.74,3.3,7.88
2025,3,18:30:00,26.43,7.53,7.45,3.3,7.88
2025,3,19:00:00,26.04,7.55,7.49,3.3,7.88
2025,3,19:30:00,25.58,7.61,6.79,3.3,7.89
2025,3,20:00:00,25.39,7.54,6.96,3.3,7.88
2025,3,20:30:00,25.23,7.65,6.45,3.3,7.87
2025,3,21:00:00,24.77,7.58,6.27,3.3,7.87
2025,3,21:30:00,25.03,7.68,5.99,3.3,7.88
2025,3,22:00:00,25.38,7.64,5.26,3.3,7.88
2025,3,22:30:00,25.76,7.75,5.07,3.3,7.88
2025,3,23:00:00,25.81,7.73,4.56,3.3,7.88
2025,3,23:30:00,26.66,7.72,4.95,3.3,7.87
2025,3,00:00:00,27.05,7.79,4.61,3.3,7.90
2025,3,00:30:00,27.59,7.61,4.51,3.3,7.90
2025,3,01:00:00,27.97,7.69,4.59,3.3,7.90
2025,3,01:30:00,28.37,7.73,4.78,3.3,7.90
2025,3,02:00:00,28.95,7.68,5.29,3.3,7.91
2025,3,02:30:00,28.89,7.73,5.48,3.3,7.90
2025,3,03:00:00,28.73,7.76,6.08,3.3,7.91
2025,3,03:30:00,28.85,7.88,6.47,3.3,7.90
2025,3,04:00:00,28.77,7.71,6.78,3.3,7.90
2025,3,04:30:00,28.21,7.78,7.03,3.3,7.90
2025,3,05:00:00,28.07,7.76,7.12,3.3,7.90
2025,3,05:30:00,27.38,7.78,7.32,3.3,7.89
2025,3,06:00:00,27.11,7.82,7.42,3.3,7.89
2025,3,06:30:00,26.44,7.85,7.62,3.3,7.90
2025,3,07:00:00,25.57,7.82,7.18,3.3,7.90
2025,3,07:30:00,25.59,7.87,6.93,3.3,7.89
2025,3,08:00:00,25.31,7.84,6.5,3.3,7.90
2025,3,08:30:00,24.86,7.92,6.45,3.3,7.89
2025,3,09:00:00,24.79,7.98,6.08,3.3,7.90
2025,3,09:30:00,25.28,7.92,5.46,3.3,7.90
2025,3,10:00:00,25.43,8.02,5.42,3.3,7.91
2025,3,10:30:00,25.5,7.87,5.09,3.3,7.90
2025,3,11:00:00,25.76,7.93,4.82,3.3,7.91
2025,3,11:30:00,26.51,7.93,4.54,3.3,7.91
2025,3,12:00:00,26.81,7.97,4.47,3.3,7.93
2025,3,12:30:00,27.49,7.97,4.72,3.3,7.94
2025,3,13:00:00,27.81,8.02,4.8,3.3,7.94
2025,3,13:30:00,28.47,7.9,4.73,3.3,7.94
2025,3,14:00:00,28.68,7.95,4.73,3.3,7.93
2025,3,14:30:00,28.99,8.01,5.87,3.3,7.94
2025,3,15:00:00,29.06,7.94,5.95,3.3,7.93
2025,3,15:30:00,28.97,7.94,6.29,3.3,7.94
2025,3,16:00:00,28.68,7.99,6.71,3.3,7.94
2025,3,16:30:00,28.39,7.96,6.88,3.3,7.93
2025,3,17:00:00,27.93,7.98,7.36,3.3,7.93
2025,3,17:30:00,27.77,7.89,7.1,3.3,7.94
2025,3,18:00:00,27.05,8,7.42,3.3,7.94
2025,3,18:30:00,26.3,8,7.85,3.3,7.93
2025,3,19:00:00,25.99,7.99,6.99,3.3,7.94
2025,3,19:30:00,25.64,7.99,7.03,3.3,7.94
2025,3,20:00:00,25.02,8,6.66,3.3,7.95
2025,3,20:30:00,24.9,7.91,6.03,3.3,7.93
2025,3,21:00:00,24.95,7.97,6.02,3.3,7.94
2025,3,21:30:00,24.88,7.96,5.59,3.3,7.94
2025,3,22:00:00,25.33,7.96,5.29,3.3,7.94
2025,3,22:30:00,25.88,8.08,4.88,3.3,7.94
2025,3,23:00:00,26.25,7.99,4.55,3.3,7.94
2025,3,23:30:00,26.39,7.99,4.68,3.3,7.95
2025,3,00:00:00,27.23,8.07,4.78,3.3,7.96
2025,3,00:30:00,27.63,7.94,4.75,3.3,7.96
2025,3,01:00:00,28.19,7.95,4.58,3.3,7.96
2025,3,01:30:00,28.13,7.99,4.72,3.3,7.96
2025,3,02:00:00,28.83,7.96,5.35,3.3,7.97
2025,3,02:30:00,28.73,8.05,5.54,3.3,7.96
2025,3,03:00:00,29.16,7.99,6.02,3.3,7.97
2025,3,03:30:00,28.85,8,6.28,3.3,7.96
2025,3,04:00:00,28.99,7.89,7.05,3.3,7.96
2025,3,04:30:00,28.2,8.04,6.99,3.3,7.96
2025,3,05:00:00,28.08,8,7.29,3.3,7.97
2025,3,05:30:00,27.47,7.95,7.43,3.3,7.96
2025,3,06:00:00,26.98,7.96,7.63,3.3,7.97
2025,3,06:30:00,26.75,7.9,7.67,3.3,7.97
2025,3,07:00:00,26.16,7.9,7.43,3.3,7.95
2025,3,07:30:00,25.4,7.87,7.44,3.3,7.95
2025,3,08:00:00,25.3,7.87,6.49,3.3,7.96
2025,3,08:30:00,24.91,7.94,6.36,3.3,7.96
2025,3,09:00:00,25.28,7.87,6.08,3.3,7.96
2025,3,09:30:00,24.9,7.75,5.68,3.3,7.97
2025,3,10:00:00,25.47,7.86,5.31,3.3,7.97
2025,3,10:30:00,25.71,7.79,5.09,3.3,7.96
2025,3,11:00:00,25.89,7.89,4.79,3.3,7.96
2025,3,11:30:00,26.38,7.83,4.62,3.3,7.96
2025,3,12:00:00,27.23,7.85,4.9,3.3,7.98
2025,3,12:30:00,27.48,7.76,4.54,3.3,7.99
2025,3,13:00:00,27.89,7.93,4.62,3.3,7.99
2025,3,13:30:00,28.13,7.85,4.76,3.3,7.98
2025,3,14:00:00,28.54,7.88,5.25,3.3,8.00
2025,3,14:30:00,28.81,7.75,5.13,3.3,7.99
2025,3,15:00:00,29.01,7.8,6.37,3.3,7.99
2025,3,15:30:00,29.03,7.66,6.63,3.3,7.98
2025,3,16:00:00,28.66,7.71,6.82,3.3,7.98
2025,3,16:30:00,28.36,7.74,6.86,3.3,7.98
2025,3,17:00:00,27.97,7.68,7.43,3.3,7.99
2025,3,17:30:00,27.5,7.68,7.82,3.3,7.99
2025,3,18:00:00,27.23,7.7,6.75,3.3,7.98
2025,3,18:30:00,26.57,7.77,7.5,3.3,7.99
2025,3,19:00:00,25.97,7.65,7.27,3.3,7.98
2025,3,19:30:00,25.71,7.66,6.96,3.3,7.99
2025,3,20:00:00,25.05,7.64,6.58,3.3,7.99
2025,3,20:30:00,25.08,7.67,6.35,3.3,7.98
2025,3,21:00:00,24.94,7.66,6.19,3.3,8.00
2025,3,21:30:00,25.48,7.68,5.71,3.3,7.99
2025,3,22:00:00,25.28,7.63,5.39,3.3,7.98
2025,3,22:30:00,25.49,7.63,4.95,3.3,7.98
2025,3,23:00:00,26.1,7.57,4.36,3.3,7.98
2025,3,23:30:00,26.46,7.51,4.73,3.3,7.98
2025,3,00:00:00,26.93,7.56,4.57,3.3,8.01
2025,3,00:30:00,27.67,7.61,4.83,3.3,8.02
2025,3,01:00:00,28.15,7.54,4.34,3.3,8.01
2025,3,01:30:00,28.32,7.5,4.89,3.3,8.01
2025,3,02:00:00,29.01,7.54,5.18,3.3,8.01
2025,3,02:30:00,28.91,7.59,5.75,3.3,8.01
2025,3,03:00:00,28.84,7.51,5.96,3.3,8.01
2025,3,03:30:00,29.08,7.42,6.39,3.3,8.01
2025,3,04:00:00,28.52,7.62,7.16,3.3,8.02
2025,3,04:30:00,28.28,7.51,7,3.3,8.02
2025,3,05:00:00,27.79,7.4,7.46,3.3,8.01
2025,3,05:30:00,27.45,7.44,7.9,3.3,8.01
2025,3,06:00:00,26.88,7.5,7.46,3.3,8.01
2025,3,06:30:00,26.52,7.48,7.56,3.3,8.01
2025,3,07:00:00,25.97,7.46,7.35,3.3,8.01
2025,3,07:30:00,25.6,7.47,7.43,3.3,8.02
2025,3,08:00:00,25.25,7.42,6.84,3.3,8.01
2025,3,08:30:00,25.19,7.46,6.47,3.3,8.02
2025,3,09:00:00,24.87,7.48,5.73,3.3,8.01
2025,3,09:30:00,25.12,7.44,5.65,3.3,8.01
2025,3,10:00:00,25.26,7.49,5.16,3.3,8.01
2025,3,10:30:00,25.44,7.4,4.98,3.3,8.02
2025,3,11:00:00,25.96,7.45,4.58,3.3,8.01
2025,3,11:30:00,26.62,7.54,4.46,3.3,8.01
2025,3,12:00:00,27.14,7.34,4.57,3.3,8.04
2025,3,12:30:00,27.81,7.44,4.71,3.3,8.06
2025,3,13:00:00,28.08,7.46,4.81,3.3,8.05
2025,3,13:30:00,28.51,7.43,4.92,3.3,8.05
2025,3,14:00:00,28.69,7.41,5.09,3.3,8.04
2025,3,14:30:00,29.04,7.43,5.6,3.3,8.05
2025,3,15:00:00,28.99,7.43,5.79,3.3,8.05
2025,3,15:30:00,29.07,7.48,6.3,3.3,8.06
2025,3,16:00:00,28.91,7.43,6.68,3.3,8.06
2025,3,16:30:00,28.66,7.49,7.32,3.3,8.05
2025,3,17:00:00,28.18,7.44,7.44,3.3,8.05
2025,3,17:30:00,27.88,7.42,7.75,3.3,8.05
2025,3,18:00:00,26.9,7.44,7.66,3.3,8.05
2025,3,18:30:00,26.44,7.39,7.25,3.3,8.05
2025,3,19:00:00,25.89,7.41,7.59,3.3,8.04
2025,3,19:30:00,25.51,7.38,7.44,3.3,8.05
2025,3,20:00:00,25.2,7.48,6.74,3.3,8.05
2025,3,20:30:00,24.98,7.48,6.31,3.3,8.05
2025,3,21:00:00,25.11,7.42,5.92,3.3,8.06
2025,3,21:30:00,25.07,7.37,5.48,3.3,8.05
2025,3,22:00:00,25.41,7.38,4.97,3.3,8.06
2025,3,22:30:00,25.56,7.44,4.79,3.3,8.06
2025,3,23:00:00,26.05,7.47,4.78,3.3,8.05
2025,3,23:30:00,26.57,7.44,4.49,3.3,8.04
2025,4,00:00:00,26.85,7.43,4.42,3.3,8.08
2025,4,00:30:00,27.92,7.49,4.78,3.3,8.08
2025,4,01:00:00,27.88,7.64,4.86,3.3,8.08
2025,4,01:30:00,28.51,7.4,4.98,3.3,8.07
2025,4,02:00:00,28.57,7.51,4.98,3.3,8.09
2025,4,02:30:00,29.04,7.48,5.79,3.3,8.09
2025,4,03:00:00,28.74,7.47,5.95,3.3,8.08
2025,4,03:30:00,29.1,7.53,6.62,3.3,8.08
2025,4,04:00:00,28.88,7.52,6.93,3.3,8.08
2025,4,04:30:00,28.12,7.48,7.27,3.3,8.08
2025,4,05:00:00,28.04,7.54,7.42,3.3,8.09
2025,4,05:30:00,27.56,7.55,7.72,3.3,8.07
2025,4,06:00:00,27.16,7.52,7.37,3.3,8.07
2025,4,06:30:00,26.47,7.57,7.48,3.3,8.08
2025,4,07:00:00,26.16,7.54,7.52,3.3,8.09
2025,4,07:30:00,25.82,7.53,7.16,3.3,8.07
2025,4,08:00:00,25.34,7.57,6.81,3.3,8.09
2025,4,08:30:00,24.9,7.59,6.66,3.3,8.09
2025,4,09:00:00,25.09,7.62,6.1,3.3,8.09
2025,4,09:30:00,25.09,7.72,5.64,3.3,8.08
2025,4,10:00:00,25.45,7.69,5.43,3.3,8.09
2025,4,10:30:00,25.69,7.63,5.07,3.3,8.08
2025,4,11:00:00,25.97,7.72,4.61,3.3,8.09
2025,4,11:30:00,26.54,7.59,4.72,3.3,8.08
2025,4,12:00:00,26.88,7.7,4.5,3.3,8.11
2025,4,12:30:00,27.36,7.72,4.55,3.3,8.11
2025,4,13:00:00,27.8,7.67,4.97,3.3,8.11
2025,4,13:30:00,28.43,7.79,4.9,3.3,8.11
2025,4,14:00:00,28.79,7.75,5.26,3.3,8.12
2025,4,14:30:00,28.87,7.76,5.71,3.3,8.11
2025,4,15:00:00,28.82,7.86,5.67,3.3,8.10
2025,4,15:30:00,28.84,7.69,6.38,3.3,8.12
2025,4,16:00:00,28.59,7.84,6.63,3.3,8.11
2025,4,16:30:00,28.15,7.83,7.21,3.3,8.10
2025,4,17:00:00,28.03,7.81,7.46,3.3,8.11
2025,4,17:30:00,27.35,7.84,7.5,3.3,8.11
2025,4,18:00:00,27.03,7.78,7.6,3.3,8.12
2025,4,18:30:00,26.37,7.88,7.34,3.3,8.10
2025,4,19:00:00,26.31,7.84,7.18,3.3,8.11
2025,4,19:30:00,25.32,7.81,6.78,3.3,8.10
2025,4,20:00:00,25.21,7.76,6.77,3.3,8.12
2025,4,20:30:00,25.07,7.93,6.46,3.3,8.11
2025,4,21:00:00,25.31,7.86,6.32,3.3,8.12
2025,4,21:30:00,25.14,7.92,5.31,3.3,8.11
2025,4,22:00:00,25.43,7.8,5.1,3.3,8.12
2025,4,22:30:00,25.47,7.83,4.63,3.3,8.12
2025,4,23:00:00,25.64,7.91,4.6,3.3,8.12
2025,4,23:30:00,26.4,7.99,4.71,3.3,8.11
2025,4,00:00:00,27.14,8,4.63,3.3,8.13
2025,4,00:30:00,27.64,8.02,4.78,3.3,8.14
2025,4,01:00:00,27.86,7.79,4.6,3.3,8.13
2025,4,01:30:00,28.54,7.95,4.82,3.3,8.14
2025,4,02:00:00,28.38,8.06,5.18,3.3,8.13
2025,4,02:30:00,28.82,7.98,5.41,3.3,8.14
2025,4,03:00:00,28.89,7.91,5.91,3.3,8.13
2025,4,03:30:00,28.95,7.95,6.48,3.3,8.14
2025,4,04:00:00,28.71,8.06,6.6,3.3,8.13
2025,4,04:30:00,28.52,8.06,7.17,3.3,8.13
2025,4,05:00:00,27.72,8.04,7.69,3.3,8.13
2025,4,05:30:00,27.7,7.91,7.78,3.3,8.13
2025,4,06:00:00,26.85,7.93,7.69,3.3,8.13
2025,4,06:30:00,26.4,8,7.49,3.3,8.13
2025,4,07:00:00,25.87,8.03,7.28,3.3,8.14
2025,4,07:30:00,25.52,8.14,6.77,3.3,8.14
2025,4,08:00:00,24.98,8.02,6.85,3.3,8.14
2025,4,08:30:00,25.31,7.93,6.76,3.3,8.14
2025,4,09:00:00,25.04,7.94,5.72,3.3,8.13
2025,4,09:30:00,25.2,8.02,5.48,3.3,8.13
2025,4,10:00:00,25.4,8.02,5.32,3.3,8.14
2025,4,10:30:00,25.63,8,4.78,3.3,8.14
2025,4,11:00:00,25.95,7.95,4.56,3.3,8.14
2025,4,11:30:00,26.65,8.01,5.12,3.3,8.13
2025,4,12:00:00,26.89,8.02,4.54,3.3,8.18
2025,4,12:30:00,27.54,7.94,4.66,3.3,8.18
2025,4,13:00:00,28.05,8.03,5.07,3.3,8.18
2025,4,13:30:00,28.37,8.05,4.97,3.3,8.17
2025,4,14:00:00,28.71,8,5.09,3.3,8.17
2025,4,14:30:00,28.66,7.98,5.61,3.3,8.18
2025,4,15:00:00,29,8,5.86,3.3,8.17
2025,4,15:30:00,28.75,7.88,6.36,3.3,8.18
2025,4,16:00:00,28.59,7.97,6.55,3.3,8.17
2025,4,16:30:00,28.42,7.93,7,3.3,8.19
2025,4,17:00:00,28.09,7.91,7.17,3.3,8.17
2025,4,17:30:00,27.75,7.92,7.37,3.3,8.18
2025,4,18:00:00,27.14,7.96,7.17,3.3,8.18
2025,4,18:30:00,26.38,8,7.38,3.3,8.17
2025,4,19:00:00,26.21,7.95,7.51,3.3,8.17
2025,4,19:30:00,25.37,7.88,6.88,3.3,8.19
2025,4,20:00:00,25.23,7.89,6.96,3.3,8.17
2025,4,20:30:00,25.03,7.95,6.14,3.3,8.18
2025,4,21:00:00,24.73,7.86,5.92,3.3,8.17
2025,4,21:30:00,24.93,7.86,5.6,3.3,8.18
